Instance Name,Nominal Voltage,Internal Power,Switch Power,Leakage Power,Total Power
w_ptr_0__BUFX16H7L_A,1.2,1.212e-06,0.000e+00,1.028e-08,1.222e-06
over_reg_p_D_NOR4X0P5H7L_Y_C_NOR2X0P5H7L_A_Y_NOR3X1H7L_B_C_OR2X0P5H7L_Y,1.2,1.219e-06,0.000e+00,1.488e-09,1.221e-06
fifo[0]_7__AOI21X8H7L_A1_Y_INVX5H7L_A,1.2,1.183e-06,0.000e+00,2.405e-09,1.185e-06
segA0_MUX2X1P4H7L_Y_B_AO22X1H7L_Y,1.2,1.154e-06,0.000e+00,1.498e-09,1.156e-06
SegT1.in_2__reg_p,1.2,1.113e-06,0.000e+00,6.441e-09,1.120e-06
segT0[7]_reg_p_D_AOA211X2H7L_Y_A1_OAI2BB2X1P4H7L_Y_A0N_XNOR2X0P5H7L_Y,1.2,1.116e-06,0.000e+00,3.089e-09,1.119e-06
segA0_AO22X0P7H7L_Y,1.2,1.104e-06,0.000e+00,1.440e-09,1.105e-06
segA1_OAI32X0P5H7L_Y_B0_AOI2BB1X0P5H7L_Y_A1N_AOI22X1H7L_B1_Y_OAOI211X1P4H7L_A1_Y_OA31X1P4H7L_A1,1.2,1.083e-06,0.000e+00,1.470e-09,1.084e-06
segT0[2]_reg_p_D_OA211X1P4H7L_Y_B0_AOI21X0P5H7L_Y,1.2,1.058e-06,0.000e+00,7.069e-10,1.059e-06
buffer_0__MUX2X0P5H7L_B_S0_NAND2X0P5H7L_Y,1.2,1.052e-06,0.000e+00,5.623e-10,1.053e-06
segD1_OA31X1H7L_Y,1.2,1.051e-06,0.000e+00,1.403e-09,1.053e-06
SegT1.in_2__reg_p_D_NOR2X0P5H7L_Y_B_XNOR2X0P5H7L_Y,1.2,1.040e-06,0.000e+00,3.227e-09,1.043e-06
segA1_OAI21X0P5H7L_Y_B0_AO211X1P4H7L_Y,1.2,1.015e-06,0.000e+00,1.766e-09,1.017e-06
segD1_OAI32X0P5H7L_Y_A2_OAI221X1P4H7L_A1,1.2,1.009e-06,0.000e+00,8.988e-10,1.010e-06
segA0_OAI21X1P4H7L_Y_B0_OAI211X0P7H7L_Y_B0_OAI21X0P5H7L_A0_Y_NAND3X6H7L_B,1.2,1.002e-06,0.000e+00,1.821e-09,1.003e-06
SegT1.in_3__reg_p,1.2,9.801e-07,0.000e+00,6.429e-09,9.866e-07
segT0[4]_reg_p_D_AOI21X0P5H7L_Y_A1_OAI211X0P7H7L_Y_B0_OAI211X0P7H7L_Y_B0_NAND3BX0P5H7L_Y,1.2,9.435e-07,0.000e+00,1.045e-09,9.446e-07
segT1[7]_reg_p_D_NOR2X1P4H7L_Y_B_OA221X0P5H7L_Y_B0_AOI21X0P5H7L_Y,1.2,9.373e-07,0.000e+00,8.148e-10,9.381e-07
count_1__reg_p_D_AOI2BB1X0P5H7L_Y,1.2,9.090e-07,0.000e+00,1.914e-09,9.109e-07
SegT1.in_3__reg_p_D_NOR2X0P5H7L_Y_B_XNOR2X0P5H7L_Y,1.2,8.485e-07,0.000e+00,3.246e-09,8.517e-07
segA0_OAI21X1P4H7L_Y_A0_NOR2BX1H7L_Z_AN_XNOR2X3H7L_Y,1.2,8.371e-07,0.000e+00,4.139e-09,8.413e-07
segT0[5]_reg_p_D_OAOI211X0P5H7L_Y_A1_AOI21X0P5H7L_Y,1.2,8.339e-07,0.000e+00,8.811e-10,8.348e-07
SegT0.in_1__reg_p_D_AOI21X0P5H7L_Y,1.2,8.120e-07,0.000e+00,7.069e-10,8.127e-07
buffer_1__reg_p_D_MUX2X0P5H7L_Y_S0_NAND2X0P5H7L_Y,1.2,8.073e-07,0.000e+00,4.959e-10,8.078e-07
ps2_clk_sync_0__reg_p,1.2,7.928e-07,0.000e+00,6.757e-09,7.996e-07
ps2_clk_sync_2__reg_p,1.2,7.928e-07,0.000e+00,6.757e-09,7.996e-07
w_ptr_0__reg_p,1.2,7.930e-07,0.000e+00,6.417e-09,7.994e-07
SegT0.in_0__reg_p,1.2,7.926e-07,0.000e+00,6.417e-09,7.990e-07
ps2_clk_sync_1__reg_p,1.2,7.921e-07,0.000e+00,6.757e-09,7.989e-07
segD0_OAI21X0P5H7L_Y_B0_NAND2X0P5H7L_B_Y_OAI22X2H7L_B1,1.2,7.971e-07,0.000e+00,1.200e-09,7.983e-07
buffer_2__reg_p_D_MUX2X0P5H7L_Y_S0_NAND2X0P5H7L_Y,1.2,7.782e-07,0.000e+00,5.180e-10,7.787e-07
segT0[4]_reg_p_D_AOI21X0P5H7L_Y_A1_OAI211X0P7H7L_Y_A1_NAND2BX0P5H7L_Y,1.2,7.753e-07,0.000e+00,1.357e-09,7.766e-07
segA0_MUX2X1P4H7L_Y_B_AO22X1H7L_Y_A1_NOR2BX6H7L_Z,1.2,7.522e-07,0.000e+00,3.699e-09,7.559e-07
segD0_OAI22X0P5H7L_Y_A0_NAND2X0P5H7L_A_Y_AOI31X0P5H7L_A1_A0_AOI32X0P7H7L_A2,1.2,7.444e-07,0.000e+00,8.276e-10,7.452e-07
count_3__reg_p_D_AOI21X0P5H7L_Y_A0_NAND2X0P5H7L_Y,1.2,7.197e-07,0.000e+00,5.841e-10,7.203e-07
segT0[2]_reg_p_D_OA211X1P4H7L_Y_B0_AOI21X0P5H7L_Y_B0_OAI21X0P5H7L_Y,1.2,7.148e-07,0.000e+00,7.087e-10,7.155e-07
segA1_OAI32X0P5H7L_Y_1,1.2,6.973e-07,0.000e+00,7.998e-10,6.981e-07
segD1_OAI32X0P5H7L_Y,1.2,6.905e-07,0.000e+00,7.998e-10,6.913e-07
segT0[1]_reg_p_D_OAO211X0P5H7L_Y_B0_OAI211X1P4H7L_Y_A1_MUXI2X0P5H7L_Y,1.2,6.884e-07,0.000e+00,2.588e-09,6.910e-07
ps2Neg_INVX0P5H7L_Y_A_NOR2X0P5H7L_A_Y_ICGX0P5H7L_E,1.2,6.838e-07,0.000e+00,4.747e-09,6.885e-07
segT0[3]_reg_p_D_AOI31X0P5H7L_Y_A1_NOR3X1P4H7L_Y_C_NOR3X0P5H7L_C_Y_ICGX0P5H7L_E,1.2,6.836e-07,0.000e+00,4.747e-09,6.884e-07
fifo[1]_0__reg_p_CK_ICGX0P5H7L_ECK,1.2,6.836e-07,0.000e+00,4.747e-09,6.884e-07
fifo[0]_0__reg_p_CK_ICGX0P5H7L_ECK,1.2,6.836e-07,0.000e+00,4.747e-09,6.884e-07
segA1_OAI32X0P5H7L_Y,1.2,6.875e-07,0.000e+00,7.998e-10,6.883e-07
segA0_OAI32X0P5H7L_Y,1.2,6.874e-07,0.000e+00,7.998e-10,6.882e-07
SegT0.in_3__reg_p_D_NOR2X0P5H7L_Y_B_XNOR2X0P5H7L_Y_B_NAND3X0P5H7L_Y,1.2,6.874e-07,0.000e+00,4.054e-10,6.878e-07
segD0_OAI32X0P5H7L_Y,1.2,6.864e-07,0.000e+00,7.998e-10,6.872e-07
ps2Neg_ICGX0P5H7L_E,1.2,6.823e-07,0.000e+00,4.747e-09,6.871e-07
over_reg_p_CK_ICGX0P5H7L_ECK,1.2,6.823e-07,0.000e+00,4.747e-09,6.871e-07
segT0[5]_reg_p_D_OAOI211X0P5H7L_Y_B0_AOI21X0P5H7L_Y_A1_AOAI211X0P5H7L_Y_C0_NAND3X0P5H7L_Y,1.2,6.818e-07,0.000e+00,4.054e-10,6.822e-07
segA1_OAI21X0P5H7L_Y_A1_AOI32X0P5H7L_Y,1.2,6.703e-07,0.000e+00,7.815e-10,6.711e-07
segT1[7]_reg_p_D_NOR2X1P4H7L_Y_B_OA221X0P5H7L_Y_A1_AOI21X0P5H7L_Y,1.2,6.507e-07,0.000e+00,7.515e-10,6.514e-07
segT1[2]_reg_p_D_OAOI211X1P4H7L_Y_C0_OAI211X0P7H7L_Y_A1_OR2X0P5H7L_Y,1.2,6.256e-07,0.000e+00,1.488e-09,6.271e-07
buffer_4__reg_p_D_MUX2X0P5H7L_Y_S0_NAND2X0P5H7L_Y,1.2,6.247e-07,0.000e+00,5.643e-10,6.252e-07
segT0[7]_reg_p_D_AOA211X2H7L_Y_A1_OAI2BB2X1P4H7L_Y_A0N_NAND2BX0P5H7L_AN,1.2,6.140e-07,0.000e+00,1.254e-09,6.153e-07
segA1_OAI32X0P5H7L_Y_B0_AOI2BB1X0P5H7L_Y_A1N_AOI22X1H7L_B1,1.2,6.066e-07,0.000e+00,9.567e-10,6.075e-07
segD1_OAI32X0P5H7L_Y_A2_OAI221X1P4H7L_A1_Y_AOAI211X1P4H7L_C0,1.2,6.005e-07,0.000e+00,8.846e-10,6.014e-07
count_3__NOR2X0P5H7L_B,1.2,5.858e-07,0.000e+00,7.246e-10,5.865e-07
segT0[4]_reg_p_D_AOI21X0P5H7L_Y_A0_AOAI211X0P5H7L_Y_A1_NAND2BX0P5H7L_Y,1.2,5.751e-07,0.000e+00,1.357e-09,5.765e-07
segA1_OAI32X0P5H7L_Y_B0_AOI2BB1X0P5H7L_Y_A1N_AOI22X1H7L_B1_Y_OAOI211X1P4H7L_A1,1.2,5.734e-07,0.000e+00,9.471e-10,5.743e-07
segA1_OAI21X0P5H7L_Y_A1_AOI32X0P5H7L_Y_A2_XNOR2X0P5H7L_Y,1.2,5.671e-07,0.000e+00,3.095e-09,5.702e-07
segT0[6]_reg_p_D_OAOI211X0P5H7L_Y_B0_OAI211X0P7H7L_Y_A1_AOI21X0P5H7L_Y,1.2,5.490e-07,0.000e+00,7.069e-10,5.497e-07
count_1__NOR2BX4H7L_AN,1.2,5.453e-07,0.000e+00,2.557e-09,5.478e-07
segA0_AOI21X1P4H7L_Y_A1_AOI22X0P5H7L_Y,1.2,5.363e-07,0.000e+00,8.247e-10,5.371e-07
segA1_OAI32X0P5H7L_Y_B0_AOI2BB1X0P5H7L_Y_A1N_AOI22X1H7L_B1_Y_OAOI211X1P4H7L_A1_Y_OA31X1P4H7L_A1_Y_BUFX7H7L_A,1.2,5.292e-07,0.000e+00,4.862e-09,5.340e-07
segA0_OAI21X1P4H7L_Y_B0_OAI211X0P7H7L_Y_B0_OAI21X0P5H7L_A0_Y_NAND3X6H7L_B_A_MUX2X1P4H7L_Y,1.2,5.309e-07,0.000e+00,2.220e-09,5.331e-07
segA0_MUX2X1P4H7L_Y,1.2,5.262e-07,0.000e+00,2.220e-09,5.285e-07
segA0_OAI21X1P4H7L_Y_B0_OAI31X1H7L_B0_A2_AOI21X0P5H7L_Y_A1_OAI22X0P5H7L_Y,1.2,5.253e-07,0.000e+00,8.101e-10,5.261e-07
segD0_OAI22X0P5H7L_Y,1.2,5.193e-07,0.000e+00,8.101e-10,5.202e-07
segD1_OAI22X0P5H7L_Y,1.2,5.182e-07,0.000e+00,8.101e-10,5.190e-07
buffer_8__reg_p_D_MUX2X0P5H7L_Y_S0_NAND2X0P5H7L_Y,1.2,5.139e-07,0.000e+00,5.627e-10,5.145e-07
segA1_OAI32X0P5H7L_Y_B0_AOI2BB1X0P5H7L_Y_A1N_AOI22X1H7L_B1_Y_OAOI211X1P4H7L_A1_B0_AOAI211X0P7H7L_Y,1.2,5.049e-07,0.000e+00,7.318e-10,5.056e-07
count_2__reg_p_D_NOR2X0P5H7L_Y_B_XOR2X0P5H7L_Y_B_NAND2X0P5H7L_Y,1.2,5.031e-07,0.000e+00,4.533e-10,5.035e-07
segA0_OAI21X1P4H7L_Y_B0_OAI211X0P7H7L_Y,1.2,4.986e-07,0.000e+00,5.716e-10,4.992e-07
segD1_OA31X1H7L_Y_B0_OAI211X0P7H7L_Y,1.2,4.940e-07,0.000e+00,5.716e-10,4.946e-07
segA1_OAI32X0P5H7L_Y_B0_AOI2BB1X0P5H7L_Y_A1N_AOI22X1H7L_B1_Y_OAOI211X1P4H7L_A1_Y_OA31X1P4H7L_A1_B0_OAI211X0P7H7L_Y,1.2,4.911e-07,0.000e+00,5.716e-10,4.916e-07
segA0_OAI21X1P4H7L_Y_B0_OAI31X1H7L_B0,1.2,4.885e-07,0.000e+00,8.446e-10,4.893e-07
segD0_OAI31X0P5H7L_Y_B0_AOAI211X0P5H7L_Y,1.2,4.863e-07,0.000e+00,6.914e-10,4.870e-07
segD0_OAI21X0P5H7L_Y_B0_NAND2X0P5H7L_B_Y_OAI22X2H7L_B1_B0_AOI21X1P4H7L_Y_A1_AOAI211X0P5H7L_Y,1.2,4.779e-07,0.000e+00,6.914e-10,4.785e-07
segD0_AOAI211X0P5H7L_Y_1,1.2,4.776e-07,0.000e+00,6.914e-10,4.783e-07
segD1_AOAI211X0P5H7L_Y_1_C0_AOAI211X0P5H7L_Y,1.2,4.775e-07,0.000e+00,6.914e-10,4.782e-07
segD0_OAI2BB1X0P5H7L_Y_B0_AOAI211X0P5H7L_Y,1.2,4.767e-07,0.000e+00,6.914e-10,4.774e-07
segD0_OAI22X0P5H7L_Y_A0_NAND2X0P5H7L_A_Y_AOI31X0P5H7L_A1_A2_AOAI211X0P5H7L_Y,1.2,4.766e-07,0.000e+00,6.914e-10,4.773e-07
segD0_AOAI211X0P5H7L_Y_1_C0_AOAI211X0P5H7L_Y,1.2,4.755e-07,0.000e+00,6.914e-10,4.762e-07
segD1_AOAI211X0P5H7L_Y_1,1.2,4.746e-07,0.000e+00,6.914e-10,4.753e-07
segD1_AOAI211X0P5H7L_Y,1.2,4.723e-07,0.000e+00,6.914e-10,4.730e-07
segD0_AOAI211X0P5H7L_Y,1.2,4.706e-07,0.000e+00,6.914e-10,4.713e-07
SegT1.in_0__reg_p_D_NOR2X0P5H7L_Y_B_XNOR2X0P5H7L_Y_B_AND3X1P4H7L_C,1.2,4.603e-07,0.000e+00,8.814e-10,4.612e-07
count_3__NOR2BX1H7L_B,1.2,4.594e-07,0.000e+00,1.449e-09,4.609e-07
segT1[5]_reg_p_D_AOI22X1P4H7L_Y_B1_OR3X1H7L_Y_C_AOI2BB2X0P5H7L_Y_A0N_NAND2BX0P5H7L_Y,1.2,4.342e-07,0.000e+00,1.202e-09,4.354e-07
SegT0.in_1__reg_p_D_AOI21X0P5H7L_Y_A0_NAND2BX0P5H7L_Y,1.2,4.221e-07,0.000e+00,1.202e-09,4.233e-07
segD1_OAI32X0P5H7L_Y_A2_OAI221X1P4H7L_A1_B0_AOI31X0P5H7L_Y,1.2,4.225e-07,0.000e+00,7.553e-10,4.233e-07
segT0[2]_reg_p_D_OA211X1P4H7L_Y_B0_AOI21X0P5H7L_Y_A1_NAND2BX0P5H7L_Y,1.2,4.219e-07,0.000e+00,1.202e-09,4.231e-07
segT0[7]_reg_p_D_AOA211X2H7L_Y_B0_OAOI211X0P5H7L_Y_A1_NAND2BX0P5H7L_Y,1.2,4.205e-07,0.000e+00,1.202e-09,4.217e-07
SegT0.in_1__reg_p_D_AOI21X0P5H7L_Y_A1_NAND2BX0P5H7L_Y,1.2,4.184e-07,0.000e+00,1.202e-09,4.196e-07
segD0_OAI22X0P5H7L_Y_A0_NAND2X0P5H7L_A_Y_AOI31X0P5H7L_A1,1.2,4.188e-07,0.000e+00,7.553e-10,4.195e-07
ps2_clk_sync_2__NAND2BX0P5H7L_B,1.2,4.165e-07,0.000e+00,1.202e-09,4.177e-07
segA1_OAI32X0P5H7L_Y_B0_AOI2BB1X0P5H7L_Y,1.2,4.102e-07,0.000e+00,1.534e-09,4.117e-07
segD0_OAI21X0P5H7L_Y_B0_NAND2X0P5H7L_B_Y_OAI22X2H7L_B1_A1_OAI31X0P5H7L_Y,1.2,4.056e-07,0.000e+00,7.296e-10,4.063e-07
segA0_OAI32X0P5H7L_Y_B0_AOI2BB1X0P5H7L_Y,1.2,4.026e-07,0.000e+00,1.534e-09,4.041e-07
segD0_OAI31X0P5H7L_Y,1.2,4.032e-07,0.000e+00,7.296e-10,4.039e-07
over_reg_p_CK_ICGX0P5H7L_ECK_E_OAI2BB1X0P5H7L_A1N,1.2,3.987e-07,0.000e+00,1.127e-09,3.998e-07
segA0_OAI21X1P4H7L_Y_A1_OAI2BB1X0P5H7L_Y,1.2,3.986e-07,0.000e+00,1.127e-09,3.998e-07
segD1_OAI31X0P5H7L_Y,1.2,3.985e-07,0.000e+00,7.296e-10,3.993e-07
segD1_OAI2BB1X0P5H7L_Y,1.2,3.976e-07,0.000e+00,1.127e-09,3.987e-07
segD0_OAI2BB1X0P5H7L_Y,1.2,3.970e-07,0.000e+00,1.127e-09,3.982e-07
segA0_OAI31X0P5H7L_Y,1.2,3.969e-07,0.000e+00,7.296e-10,3.976e-07
segA0_OAI21X1P4H7L_Y_1_A1_MUXI2X1P4H7L_Y,1.2,3.802e-07,0.000e+00,3.068e-09,3.832e-07
buffer_5__reg_p_D_MUX2X0P5H7L_Y_S0_NAND2X0P5H7L_Y,1.2,3.766e-07,0.000e+00,4.192e-10,3.770e-07
buffer_0__NOR4BX4H7L_D_B_NAND2X0P5H7L_B,1.2,3.724e-07,0.000e+00,5.479e-10,3.729e-07
SegT1.in_1__reg_p_D_NOR2X0P5H7L_Y_B_XNOR2X0P5H7L_Y_B_NAND2X0P5H7L_Y,1.2,3.608e-07,0.000e+00,5.329e-10,3.613e-07
segD0_OAI21X0P5H7L_Y_B0_NAND2X0P5H7L_B_Y_OAI22X2H7L_B1_B0_AOI21X1P4H7L_Y,1.2,3.602e-07,0.000e+00,9.524e-10,3.611e-07
segA0_OAI21X1P4H7L_Y,1.2,3.595e-07,0.000e+00,9.034e-10,3.604e-07
buffer_0__MUX2X0P5H7L_B_S0_NAND2X0P5H7L_Y_A_NOR2X0P5H7L_Y,1.2,3.564e-07,0.000e+00,9.885e-10,3.574e-07
segA0_AOI21X1P4H7L_Y,1.2,3.508e-07,0.000e+00,9.524e-10,3.517e-07
segA1_OAI32X0P5H7L_Y_B0_AOI2BB1X0P5H7L_Y_A1N_AOI22X1H7L_B1_Y_OAOI211X1P4H7L_A1_B0_AOAI211X0P7H7L_Y_B0_AOI21X1P4H7L_Y,1.2,3.482e-07,0.000e+00,9.524e-10,3.492e-07
segA0_OAI21X1P4H7L_Y_1,1.2,3.466e-07,0.000e+00,9.034e-10,3.475e-07
buffer_6__reg_p_D_MUX2X0P5H7L_Y_S0_NAND2X0P5H7L_Y,1.2,3.459e-07,0.000e+00,4.480e-10,3.464e-07
count_2__reg_p_D_NOR2X0P5H7L_Y,1.2,3.427e-07,0.000e+00,5.943e-10,3.433e-07
count_1__NOR2BX1P4H7L_B,1.2,3.319e-07,0.000e+00,1.538e-09,3.334e-07
segA0_OAI21X1P4H7L_Y_1_B0_NAND3BX0P5H7L_Y,1.2,3.102e-07,0.000e+00,1.045e-09,3.112e-07
segA0_AOI21X1P4H7L_Y_B0_NOR3X0P5H7L_Y_B_AND2X1H7L_Y,1.2,3.032e-07,0.000e+00,1.048e-09,3.042e-07
SegT0.in_0__BUFX3P5H7L_A,1.2,3.012e-07,0.000e+00,2.428e-09,3.037e-07
SegT0.in_1__BUFX3P5H7L_A,1.2,3.012e-07,0.000e+00,2.428e-09,3.036e-07
segT0[5]_reg_p_D_OAOI211X0P5H7L_Y_A1_AOI21X0P5H7L_Y_B0_NOR3X0P5H7L_Y,1.2,2.966e-07,0.000e+00,5.220e-10,2.972e-07
segA0_OAI21X1P4H7L_Y_B0_OAI31X1H7L_B0_A1_AOI21X0P5H7L_Y_A0_OAI21X0P5H7L_Y,1.2,2.889e-07,0.000e+00,7.087e-10,2.896e-07
segA1_OAI21X0P5H7L_Y_A1_AOI32X0P5H7L_Y_B0_OAI21X0P5H7L_Y,1.2,2.886e-07,0.000e+00,7.087e-10,2.894e-07
segA0_OAI21X1P4H7L_Y_B0_OAI211X0P7H7L_Y_B0_OAI21X0P5H7L_A0,1.2,2.884e-07,0.000e+00,7.087e-10,2.891e-07
SegT0.in_3__BUFX3H7L_A,1.2,2.845e-07,0.000e+00,2.213e-09,2.867e-07
segD0_OAI22X0P5H7L_Y_A0_NAND2X0P5H7L_A_Y_AOI31X0P5H7L_A1_A0_NOR3X1P4H7L_Y,1.2,2.845e-07,0.000e+00,6.000e-10,2.851e-07
segA0_OAI21X1P4H7L_Y_B0_OAI31X1H7L_B0_Y_BUFX3H7L_A,1.2,2.820e-07,0.000e+00,2.213e-09,2.842e-07
segA1_OAI21X0P5H7L_Y_A1_OAI21X0P5H7L_A1,1.2,2.819e-07,0.000e+00,7.087e-10,2.826e-07
segD1_OAI2BB1X0P5H7L_Y_B0_OAI21X0P5H7L_Y,1.2,2.787e-07,0.000e+00,7.087e-10,2.794e-07
segD1_OAI31X0P5H7L_Y_B0_OAI21X0P5H7L_Y,1.2,2.787e-07,0.000e+00,7.087e-10,2.794e-07
SegT1.in_1__reg_p_D_NOR2X0P5H7L_Y,1.2,2.779e-07,0.000e+00,5.996e-10,2.785e-07
SegT0.in_3__reg_p_D_NOR2X0P5H7L_Y,1.2,2.779e-07,0.000e+00,5.996e-10,2.785e-07
segA0_AO22X0P7H7L_Y_B0_OAI21X0P5H7L_Y,1.2,2.771e-07,0.000e+00,7.087e-10,2.778e-07
segA0_OAI21X1P4H7L_Y_B0_OAI31X1H7L_B0_A1_AOI21X0P5H7L_Y,1.2,2.752e-07,0.000e+00,7.503e-10,2.760e-07
segD1_OAI31X0P5H7L_Y_B0_OAI21X0P5H7L_Y_A1_AOI21X0P5H7L_Y,1.2,2.739e-07,0.000e+00,7.503e-10,2.746e-07
segA1_OAI21X0P5H7L_Y,1.2,2.731e-07,0.000e+00,7.087e-10,2.738e-07
segD0_OAI21X0P5H7L_Y,1.2,2.730e-07,0.000e+00,7.087e-10,2.737e-07
segD0_OAI32X0P5H7L_Y_B0_NOR2X3H7L_Y,1.2,2.693e-07,0.000e+00,1.507e-09,2.708e-07
segA1_OAI32X0P5H7L_Y_A2_AOI21X0P5H7L_Y,1.2,2.692e-07,0.000e+00,7.503e-10,2.699e-07
segD1_OAI32X0P5H7L_Y_B0_AOI21X0P5H7L_Y,1.2,2.690e-07,0.000e+00,7.503e-10,2.698e-07
segD0_AOAI211X0P5H7L_Y_A0_AOI21X0P5H7L_A0,1.2,2.684e-07,0.000e+00,7.503e-10,2.692e-07
segA0_OAI21X1P4H7L_Y_B0_OAI31X1H7L_B0_A2_AOI21X0P5H7L_Y,1.2,2.672e-07,0.000e+00,7.503e-10,2.679e-07
segD0_OAI22X0P5H7L_Y_A0_NAND2X0P5H7L_A_Y_AOI31X0P5H7L_A1_A0_AOI21X0P5H7L_A1,1.2,2.670e-07,0.000e+00,7.503e-10,2.678e-07
segD0_OAI22X0P5H7L_Y_B0_AOI21X0P5H7L_Y,1.2,2.669e-07,0.000e+00,7.503e-10,2.676e-07
segD0_OAI21X0P5H7L_Y_A1_AOI21X0P5H7L_Y,1.2,2.663e-07,0.000e+00,7.503e-10,2.671e-07
buffer_9__MUX2X0P5H7L_B_S0_NAND2X0P5H7L_Y,1.2,2.664e-07,0.000e+00,4.498e-10,2.668e-07
segT1[4]_reg_p_D_OA211X4H7L_Y_B0_NAND2X0P5H7L_Y_B_OA31X1H7L_Y_A2_NAND2X0P5H7L_Y,1.2,2.522e-07,0.000e+00,5.628e-10,2.527e-07
segT1[4]_reg_p_D_OA211X4H7L_Y_A0_OAI31X1H7L_Y_A1_NAND2X0P5H7L_Y,1.2,2.495e-07,0.000e+00,5.628e-10,2.500e-07
segT1[4]_reg_p_D_OA211X4H7L_Y_B0_NAND2X0P5H7L_Y_B_OA31X1H7L_Y_A0_NAND2X0P5H7L_B,1.2,2.494e-07,0.000e+00,5.628e-10,2.500e-07
segT1[6]_reg_p_D_NAND3X1P4H7L_Y_B_OR4X1P4H7L_Y_C_MUX2X3H7L_Y_B_NAND2X0P5H7L_Y,1.2,2.479e-07,0.000e+00,5.628e-10,2.485e-07
segT1[4]_reg_p_D_OA211X4H7L_Y_C0_OAI211X1H7L_Y_B0_NAND3X0P5H7L_Y_C_NOR3X0P5H7L_Y,1.2,2.437e-07,0.000e+00,3.610e-10,2.440e-07
segT0[6]_reg_p_D_OAOI211X0P5H7L_Y_B0_OAI211X0P7H7L_Y_B0_NAND2X0P5H7L_Y,1.2,2.408e-07,0.000e+00,5.628e-10,2.414e-07
segT0[7]_reg_p_D_AOA211X2H7L_Y_A1_OAI2BB2X1P4H7L_Y_B1_NAND2X0P5H7L_Y,1.2,2.407e-07,0.000e+00,5.628e-10,2.413e-07
SegT1.in_0__reg_p_D_NOR2X0P5H7L_Y_B_XNOR2X0P5H7L_Y_B_NOR2X0P5H7L_Y_A_NAND2X0P5H7L_Y,1.2,2.407e-07,0.000e+00,5.628e-10,2.412e-07
SegT0.in_2__reg_p_D_NOR2X0P5H7L_Y_B_XNOR2X0P5H7L_Y_B_NAND2X0P5H7L_Y,1.2,2.403e-07,0.000e+00,5.628e-10,2.409e-07
segT0[3]_reg_p_D_AOI31X0P5H7L_Y_A2_NAND2X0P5H7L_Y,1.2,2.394e-07,0.000e+00,5.628e-10,2.400e-07
buffer_0__NOR4BX4H7L_D_B_NAND2X0P5H7L_Y,1.2,2.392e-07,0.000e+00,4.760e-10,2.396e-07
count_3__NOR2BX1H7L_AN,1.2,2.369e-07,0.000e+00,1.369e-09,2.383e-07
segA0_AOI21X1P4H7L_Y_A1_AOI22X0P5H7L_Y_A1_NOR2BX1H7L_Z,1.2,2.353e-07,0.000e+00,1.364e-09,2.367e-07
segT0[4]_reg_p_D_AOI21X0P5H7L_Y_A1_OAI211X0P7H7L_Y_B0_OAI211X0P7H7L_Y_A1_NAND2X0P5H7L_Y,1.2,2.358e-07,0.000e+00,5.628e-10,2.364e-07
segT0[5]_reg_p_D_OAOI211X0P5H7L_Y_B0_AOI21X0P5H7L_Y_A1_AOAI211X0P5H7L_Y_A1_NAND2X0P5H7L_Y,1.2,2.356e-07,0.000e+00,5.329e-10,2.361e-07
segA0_OAI21X1P4H7L_Y_A0_NOR2BX1H7L_Z,1.2,2.346e-07,0.000e+00,1.364e-09,2.359e-07
segD1_AOAI211X0P5H7L_Y_A1_NAND3X0P5H7L_Y,1.2,2.307e-07,0.000e+00,4.054e-10,2.311e-07
segA0_AOI21X1P4H7L_Y_B0_NOR3X0P5H7L_Y,1.2,2.293e-07,0.000e+00,4.734e-10,2.298e-07
segD1_OAI32X0P5H7L_Y_B0_AOI21X0P5H7L_Y_B0_NOR3X0P5H7L_Y,1.2,2.288e-07,0.000e+00,4.734e-10,2.292e-07
segT0[3]_reg_p_D_AOI31X0P5H7L_Y_A1_NOR3X1P4H7L_Y_A_NOR3X0P5H7L_C,1.2,2.273e-07,0.000e+00,4.734e-10,2.277e-07
segD0_OAI21X0P5H7L_Y_B0_NAND2X0P5H7L_B_Y_OAI22X2H7L_B1_B0_AOI21X1P4H7L_Y_A1_AOAI211X0P5H7L_Y_C0_NAND3X0P5H7L_Y,1.2,2.270e-07,0.000e+00,4.054e-10,2.274e-07
segA0_OAI21X1P4H7L_Y_B0_OAI31X1H7L_B0_A1_AOI21X0P5H7L_Y_A1_NAND3X0P5H7L_Y,1.2,2.268e-07,0.000e+00,4.054e-10,2.272e-07
segA0_OAI31X0P5H7L_Y_B0_NAND3X0P5H7L_Y,1.2,2.267e-07,0.000e+00,4.054e-10,2.271e-07
segD0_OAI22X0P5H7L_Y_A0_NAND2X0P5H7L_A_Y_AOI31X0P5H7L_A1_A0_AOI21X0P5H7L_A1_B0_NOR3X0P5H7L_Y,1.2,2.263e-07,0.000e+00,4.734e-10,2.267e-07
SegT0.in_2__reg_p_D_NOR2X0P5H7L_Y,1.2,2.250e-07,0.000e+00,5.996e-10,2.256e-07
segA1_OAI32X0P5H7L_Y_B0_AOI2BB1X0P5H7L_Y_A1N_AOI22X1H7L_B1_Y_OAOI211X1P4H7L_A1_Y_OA31X1P4H7L_A1_A2_NOR3X0P5H7L_Y,1.2,2.251e-07,0.000e+00,4.734e-10,2.255e-07
