Instance Name,Nominal Voltage,Internal Power,Switch Power,Leakage Power,Total Power
segT0[2]_reg_p_D_NOR3X0P5H7L_Y_C_OAI31X0P5H7L_Y_B0_OAI211X1P4H7L_Y,1.2,4.625e-05,0.000e+00,6.623e-10,4.626e-05
segT0[7]_reg_p_D_OAI32X1P4H7L_Y_A2_OA22X1P4H7L_Y_B1_XNOR2X0P5H7L_Y,1.2,4.524e-05,0.000e+00,3.120e-09,4.524e-05
segT0[2]_reg_p_D_NOR3X0P5H7L_Y_C_OAI31X0P5H7L_Y,1.2,4.396e-05,0.000e+00,7.467e-10,4.396e-05
segT1[2]_reg_p_D_OAI32X0P5H7L_Y_A1_XNOR2X1H7L_Y,1.2,4.237e-05,0.000e+00,3.229e-09,4.238e-05
segT1[4]_reg_p_D_AOI31X0P5H7L_Y,1.2,4.237e-05,0.000e+00,7.363e-10,4.237e-05
segT1[4]_reg_p_D_AOI31X0P5H7L_Y_A0_AOAI211X0P5H7L_Y,1.2,4.221e-05,0.000e+00,6.820e-10,4.221e-05
segT0[7]_reg_p_D_OAI32X1P4H7L_Y_B1_MUX2X1P4H7L_Y,1.2,4.206e-05,0.000e+00,2.263e-09,4.206e-05
segT0[6]_reg_p_D_AOI211X1P4H7L_Y,1.2,4.173e-05,0.000e+00,7.378e-10,4.173e-05
segT1[6]_reg_p_D_OAI21X0P5H7L_Y_A1_MUXI2X0P5H7L_Y_S0_XNOR2X0P5H7L_Y,1.2,4.053e-05,0.000e+00,3.137e-09,4.053e-05
ps2Neg_NAND4X0P5H7L_C_Y_NOR3X0P5H7L_B_Y_OAI21X0P5H7L_B0_Y_OAOI211X1P4H7L_C0,1.2,3.831e-05,0.000e+00,8.282e-10,3.831e-05
segT1[7]_reg_p_D_NOR4X2H7L_Y,1.2,3.769e-05,0.000e+00,4.886e-10,3.769e-05
segT0[6]_reg_p_D_AOI211X1P4H7L_Y_A0_NAND3X0P5H7L_Y_B_AOAI211X0P5H7L_Y,1.2,3.702e-05,0.000e+00,7.066e-10,3.702e-05
segT0[1]_reg_p_D_OAO211X0P5H7L_Y_B0_OAI211X1P4H7L_Y_B0_AOAI211X0P5H7L_Y,1.2,3.634e-05,0.000e+00,6.579e-10,3.635e-05
segT1[7]_reg_p_D_NOR4X2H7L_Y_A_AOAI211X0P5H7L_Y_A1_NAND4X0P5H7L_Y,1.2,3.352e-05,0.000e+00,2.378e-10,3.353e-05
segT0[5]_reg_p_D_OAOI211X0P5H7L_Y_B0_AOI31X0P5H7L_Y,1.2,3.299e-05,0.000e+00,8.201e-10,3.299e-05
segT0[4]_reg_p_D_AOI21X0P5H7L_Y,1.2,3.248e-05,0.000e+00,7.069e-10,3.249e-05
segT0[1]_reg_p_D_OAO211X0P5H7L_Y_A1_OAI32X0P5H7L_Y,1.2,3.057e-05,0.000e+00,7.984e-10,3.057e-05
segT1[6]_reg_p_D_OAI21X0P5H7L_Y,1.2,2.985e-05,0.000e+00,7.087e-10,2.985e-05
buffer_9__XNOR2X1P4H7L_B_Y_XNOR3X4H7L_B_Y_XNOR2X4H7L_B,1.2,2.926e-05,0.000e+00,4.800e-09,2.926e-05
segT1[3]_reg_p_D_OAOI211X1P4H7L_Y,1.2,2.683e-05,0.000e+00,8.846e-10,2.683e-05
segT1[6]_reg_p_D_OAI21X0P5H7L_Y_A1_MUXI2X0P5H7L_Y,1.2,2.651e-05,0.000e+00,2.636e-09,2.651e-05
segT0[5]_reg_p_D_OAOI211X0P5H7L_Y,1.2,2.614e-05,0.000e+00,6.801e-10,2.614e-05
segT1[7]_reg_p_D_NOR4X2H7L_Y_A_AOAI211X0P5H7L_Y,1.2,2.608e-05,0.000e+00,7.208e-10,2.608e-05
segT1[5]_reg_p_D_OAOI211X0P5H7L_Y,1.2,2.424e-05,0.000e+00,6.851e-10,2.424e-05
segT0[3]_reg_p_D_AOI2BB1X0P5H7L_Y,1.2,2.246e-05,0.000e+00,1.600e-09,2.246e-05
ps2Neg_NAND4X0P5H7L_C_Y_NOR2X0P5H7L_B_Y_OAI21X2H7L_B0_A0_NAND4X1P4H7L_Y,1.2,2.204e-05,0.000e+00,3.405e-10,2.204e-05
segT1[2]_reg_p_D_OAI32X0P5H7L_Y_B0_OAI211X0P7H7L_Y,1.2,2.166e-05,0.000e+00,5.535e-10,2.166e-05
fifo[3]_4__MUX4X3H7L_A,1.2,2.140e-05,0.000e+00,5.558e-09,2.141e-05
fifo[3]_5__MUX4X3H7L_A,1.2,2.115e-05,0.000e+00,5.571e-09,2.115e-05
fifo[3]_3__MUX4X3H7L_A,1.2,2.102e-05,0.000e+00,5.580e-09,2.103e-05
ps2Neg_NAND4X0P5H7L_C_Y_NOR2X0P5H7L_A_B_XOR2X0P5H7L_Y,1.2,2.100e-05,0.000e+00,3.119e-09,2.101e-05
fifo[3]_0__MUX4X3H7L_A,1.2,2.099e-05,0.000e+00,5.582e-09,2.100e-05
segT1[6]_reg_p_D_OAI21X0P5H7L_Y_B0_AOAI211X0P5H7L_Y,1.2,2.070e-05,0.000e+00,6.044e-10,2.070e-05
ps2Neg_NAND4X0P5H7L_C_Y_NOR2X0P5H7L_B_Y_OAI21X2H7L_B0_A1_NAND4X1P4H7L_Y,1.2,2.034e-05,0.000e+00,3.358e-10,2.034e-05
ps2Neg_NAND4X0P5H7L_C_Y_NOR2X0P5H7L_B_Y_OAI21X2H7L_B0,1.2,2.008e-05,0.000e+00,1.069e-09,2.008e-05
segT1[4]_reg_p_D_AOI31X0P5H7L_Y_A1_NAND3X0P5H7L_Y,1.2,1.948e-05,0.000e+00,3.951e-10,1.948e-05
ps2Neg_NAND4X0P5H7L_C_Y_NOR2X0P5H7L_A_B_XOR2X0P5H7L_Y_B_XNOR2X0P5H7L_Y,1.2,1.922e-05,0.000e+00,3.213e-09,1.922e-05
segT1[1]_reg_p_D_OAI211X1P4H7L_Y_A1_NAND3X0P5H7L_Y,1.2,1.900e-05,0.000e+00,3.633e-10,1.900e-05
segT0[6]_reg_p_D_AOI211X1P4H7L_Y_A0_NAND3X0P5H7L_Y,1.2,1.871e-05,0.000e+00,4.105e-10,1.871e-05
segT1[5]_reg_p_D_OAOI211X0P5H7L_Y_B0_AOI21X0P5H7L_Y,1.2,1.836e-05,0.000e+00,8.440e-10,1.836e-05
segT0[6]_reg_p_D_AOI211X1P4H7L_Y_A1_NAND2BX0P5H7L_Y,1.2,1.711e-05,0.000e+00,1.202e-09,1.711e-05
over_reg_p_D_NOR3X0P5H7L_Y_B_OAI21X0P5H7L_A1_Y_MUX2X0P5H7L_B,1.2,1.664e-05,0.000e+00,2.084e-09,1.664e-05
fifo[3]_1__MUX4X1P4H7L_A,1.2,1.507e-05,0.000e+00,4.567e-09,1.508e-05
fifo[3]_7__MUX4X1P4H7L_A,1.2,1.500e-05,0.000e+00,4.566e-09,1.501e-05
ps2Neg_NAND4X0P5H7L_C_Y_NOR3X0P5H7L_B_Y_OAI21X0P5H7L_B0,1.2,1.347e-05,0.000e+00,7.938e-10,1.347e-05
segT1[4]_reg_p_D_AOI31X0P5H7L_Y_A0_AOAI211X0P5H7L_Y_B0_AOI21X0P5H7L_Y,1.2,1.319e-05,0.000e+00,7.535e-10,1.319e-05
segT0[3]_reg_p_D_AOI2BB1X0P5H7L_Y_B0_OAI31X0P5H7L_Y,1.2,1.276e-05,0.000e+00,7.966e-10,1.276e-05
segT1[2]_reg_p_D_OAI32X0P5H7L_Y_A0_MUX2X1P4H7L_Y,1.2,1.249e-05,0.000e+00,2.340e-09,1.249e-05
segT1[7]_reg_p_D_NOR4X2H7L_Y_B_AO211X1H7L_Y_B0_AOI21X0P5H7L_Y,1.2,1.217e-05,0.000e+00,7.525e-10,1.217e-05
segT0[5]_reg_p_D_OAOI211X0P5H7L_Y_A0_NAND2X1P4H7L_Y,1.2,1.147e-05,0.000e+00,7.191e-10,1.147e-05
segT1[1]_reg_p_D_OAI211X1P4H7L_Y_C0_NOR2X0P5H7L_Y_B_AOI211X0P5H7L_Y,1.2,1.117e-05,0.000e+00,5.670e-10,1.117e-05
over_OR2X1P4H7L_A,1.2,1.099e-05,0.000e+00,1.778e-09,1.099e-05
segT1[7]_reg_p_D_NOR4X2H7L_Y_D_NOR3X0P5H7L_Y_C_NAND2X0P5H7L_Y,1.2,9.865e-06,0.000e+00,4.966e-10,9.866e-06
segT1[7]_reg_p_D_NOR4X2H7L_Y_B_AO211X1H7L_Y_A0_NOR2BX1H7L_Z,1.2,9.570e-06,0.000e+00,1.429e-09,9.572e-06
segT0[6]_reg_p_D_AOI211X1P4H7L_Y_B0_OAOI211X0P5H7L_Y,1.2,9.332e-06,0.000e+00,6.939e-10,9.332e-06
segT1[6]_reg_p_D_OAI21X0P5H7L_Y_A0_OAOI211X0P5H7L_Y,1.2,8.635e-06,0.000e+00,7.587e-10,8.636e-06
segT1[7]_reg_p_D_NOR4X2H7L_Y_A_AOAI211X0P5H7L_Y_A0_OAI2BB1X0P5H7L_Y,1.2,8.610e-06,0.000e+00,1.201e-09,8.611e-06
buffer_9__XNOR2X1P4H7L_B_Y_XNOR3X4H7L_B_A_XNOR2X4H7L_Y,1.2,8.391e-06,0.000e+00,4.954e-09,8.396e-06
segT0[2]_reg_p_D_NOR3X0P5H7L_Y,1.2,7.567e-06,0.000e+00,4.045e-10,7.567e-06
ps2Neg_NAND4X0P5H7L_C_Y_NOR2X0P5H7L_B_Y_OAI21X2H7L_B0_A1_NAND4X1P4H7L_Y_A_XNOR2X1H7L_Y,1.2,7.049e-06,0.000e+00,3.246e-09,7.052e-06
ps2Neg_NAND4X0P5H7L_C_Y_NOR2X0P5H7L_B_Y_OAI21X2H7L_B0_A0_NAND4X1P4H7L_Y_A_XNOR2X0P5H7L_Y,1.2,6.685e-06,0.000e+00,3.159e-09,6.688e-06
over_reg_p_D_NOR3X0P5H7L_Y_B_NAND4X0P5H7L_Y,1.2,6.528e-06,0.000e+00,2.330e-10,6.528e-06
ps2Neg_NAND4X0P5H7L_C_Y_NOR2X0P5H7L_B_Y_OAI21X2H7L_B0_A0_NAND4X1P4H7L_Y_B_XNOR2X0P5H7L_Y,1.2,6.381e-06,0.000e+00,3.313e-09,6.385e-06
ps2Neg_NAND4X0P5H7L_C_Y_NOR2X0P5H7L_B_Y_OAI21X2H7L_B0_A0_NAND4X1P4H7L_Y_D_XNOR2X0P5H7L_Y,1.2,6.379e-06,0.000e+00,3.314e-09,6.382e-06
segT1[2]_reg_p_D_OAI32X0P5H7L_Y_A0_MUX2X1P4H7L_Y_S0_AND2X1H7L_Y,1.2,6.248e-06,0.000e+00,1.091e-09,6.249e-06
ps2Neg_NAND4X0P5H7L_C_Y_NOR2X0P5H7L_B_Y_OAI21X2H7L_B0_A0_NAND4X1P4H7L_Y_C_XNOR2X0P5H7L_Y,1.2,6.149e-06,0.000e+00,3.308e-09,6.152e-06
ps2Neg_NAND4X0P5H7L_C_Y_NOR2X0P5H7L_B_Y_OAI21X2H7L_B0_A1_NAND4X1P4H7L_Y_C_XNOR2X0P5H7L_Y,1.2,5.842e-06,0.000e+00,3.311e-09,5.846e-06
fifo[3]_6__MUX2X0P5H7L_A_Y_MUXI2X4H7L_A,1.2,5.590e-06,0.000e+00,7.292e-09,5.597e-06
fifo[3]_2__MUX2X3H7L_A_Y_MUXI2X4H7L_A,1.2,5.555e-06,0.000e+00,7.294e-09,5.562e-06
ps2Neg_NAND4X0P5H7L_C_Y_NOR2X0P5H7L_B_Y_OAI21X2H7L_B0_A1_NAND4X1P4H7L_Y_D_XNOR2X0P5H7L_Y,1.2,5.454e-06,0.000e+00,3.289e-09,5.457e-06
segT1[2]_reg_p_D_OAI32X0P5H7L_Y_B1_AND2X1H7L_Y,1.2,5.436e-06,0.000e+00,1.080e-09,5.437e-06
ps2Neg_NAND4X0P5H7L_C_Y_NOR2X0P5H7L_B_Y_OAI21X2H7L_B0_A1_NAND4X1P4H7L_Y_B_XNOR2X0P5H7L_Y,1.2,5.381e-06,0.000e+00,3.260e-09,5.384e-06
ps2Neg_NAND4X0P5H7L_C_Y_NOR2X0P5H7L_A_B_XOR2X0P5H7L_Y_B_XNOR2X0P5H7L_Y_B_XOR2X0P5H7L_Y,1.2,5.373e-06,0.000e+00,3.149e-09,5.376e-06
over_reg_p_CK_ICGX0P5H7L_ECK_E_NAND2BX0P5H7L_B,1.2,5.329e-06,0.000e+00,1.202e-09,5.331e-06
ps2Neg_NAND4X0P5H7L_C_Y_NOR2X0P5H7L_A_B_XOR2X0P5H7L_Y_B_NAND2X0P7H7L_B,1.2,4.862e-06,0.000e+00,5.718e-10,4.862e-06
buffer_9__XNOR2X1P4H7L_B_Y_XNOR3X4H7L_B_C_XNOR2X0P5H7L_Y,1.2,4.850e-06,0.000e+00,3.175e-09,4.853e-06
over_reg_p_D_NOR3X0P5H7L_Y_B_OAI21X0P5H7L_A1,1.2,4.790e-06,0.000e+00,6.934e-10,4.790e-06
segT1[7]_reg_p_D_NOR4X2H7L_Y_D_NOR3X0P5H7L_Y,1.2,4.690e-06,0.000e+00,4.006e-10,4.690e-06
segT0[5]_reg_p_D_OAOI211X0P5H7L_Y_B0_AOI31X0P5H7L_Y_B0_NOR2X0P5H7L_Y,1.2,4.665e-06,0.000e+00,6.315e-10,4.666e-06
fifo[0]_2__MUX2X3H7L_A,1.2,4.461e-06,0.000e+00,4.635e-09,4.466e-06
fifo[3]_2__MUX2X3H7L_A,1.2,4.461e-06,0.000e+00,4.635e-09,4.466e-06
buffer_9__XNOR2X1P4H7L_B,1.2,4.360e-06,0.000e+00,3.345e-09,4.364e-06
segT0[4]_reg_p_D_AOI21X0P5H7L_Y_A1_AOAI211X0P5H7L_Y_B0_NOR2X0P5H7L_Y,1.2,4.211e-06,0.000e+00,6.211e-10,4.212e-06
buffer_3__reg_p_D_MUX2X0P5H7L_Y,1.2,4.128e-06,0.000e+00,2.050e-09,4.130e-06
segT1[6]_reg_p_D_OAI21X0P5H7L_Y_B0_AOAI211X0P5H7L_Y_B0_NOR3X0P5H7L_Y,1.2,4.116e-06,0.000e+00,4.245e-10,4.116e-06
buffer_1__reg_p,1.2,3.977e-06,0.000e+00,6.604e-09,3.983e-06
buffer_2__reg_p,1.2,3.977e-06,0.000e+00,6.603e-09,3.983e-06
buffer_7__reg_p,1.2,3.969e-06,0.000e+00,6.611e-09,3.976e-06
buffer_3__reg_p,1.2,3.969e-06,0.000e+00,6.602e-09,3.975e-06
segT1[1]_reg_p,1.2,3.968e-06,0.000e+00,6.757e-09,3.975e-06
segT0[1]_reg_p,1.2,3.968e-06,0.000e+00,6.757e-09,3.975e-06
segT1[6]_reg_p,1.2,3.968e-06,0.000e+00,6.753e-09,3.975e-06
segT1[4]_reg_p,1.2,3.968e-06,0.000e+00,6.689e-09,3.974e-06
segT1[2]_reg_p,1.2,3.968e-06,0.000e+00,6.685e-09,3.974e-06
segT0[4]_reg_p,1.2,3.968e-06,0.000e+00,6.602e-09,3.974e-06
segT0[7]_reg_p,1.2,3.968e-06,0.000e+00,6.581e-09,3.974e-06
segT1[3]_reg_p,1.2,3.968e-06,0.000e+00,6.545e-09,3.974e-06
segT1[5]_reg_p,1.2,3.968e-06,0.000e+00,6.523e-09,3.974e-06
segT0[5]_reg_p,1.2,3.968e-06,0.000e+00,6.512e-09,3.974e-06
segT0[6]_reg_p,1.2,3.968e-06,0.000e+00,6.462e-09,3.974e-06
segT0[3]_reg_p,1.2,3.968e-06,0.000e+00,6.437e-09,3.974e-06
segT1[7]_reg_p,1.2,3.968e-06,0.000e+00,6.279e-09,3.974e-06
segT0[2]_reg_p,1.2,3.968e-06,0.000e+00,6.245e-09,3.974e-06
count_3__reg_p,1.2,3.966e-06,0.000e+00,6.596e-09,3.973e-06
fifo[1]_7__reg_p,1.2,3.965e-06,0.000e+00,6.316e-09,3.971e-06
fifo[1]_1__reg_p,1.2,3.965e-06,0.000e+00,6.314e-09,3.971e-06
fifo[3]_6__reg_p,1.2,3.965e-06,0.000e+00,6.319e-09,3.971e-06
fifo[0]_6__reg_p,1.2,3.965e-06,0.000e+00,6.319e-09,3.971e-06
fifo[0]_7__reg_p,1.2,3.965e-06,0.000e+00,6.316e-09,3.971e-06
fifo[0]_1__reg_p,1.2,3.965e-06,0.000e+00,6.314e-09,3.971e-06
fifo[3]_7__reg_p,1.2,3.965e-06,0.000e+00,6.316e-09,3.971e-06
fifo[3]_1__reg_p,1.2,3.965e-06,0.000e+00,6.314e-09,3.971e-06
fifo[2]_7__reg_p,1.2,3.965e-06,0.000e+00,6.316e-09,3.971e-06
fifo[2]_1__reg_p,1.2,3.965e-06,0.000e+00,6.314e-09,3.971e-06
fifo[1]_4__reg_p,1.2,3.964e-06,0.000e+00,6.343e-09,3.971e-06
fifo[1]_5__reg_p,1.2,3.964e-06,0.000e+00,6.327e-09,3.971e-06
fifo[1]_3__reg_p,1.2,3.964e-06,0.000e+00,6.317e-09,3.971e-06
fifo[1]_0__reg_p,1.2,3.964e-06,0.000e+00,6.315e-09,3.971e-06
fifo[1]_6__reg_p,1.2,3.964e-06,0.000e+00,6.319e-09,3.971e-06
fifo[2]_6__reg_p,1.2,3.964e-06,0.000e+00,6.319e-09,3.971e-06
fifo[0]_4__reg_p,1.2,3.964e-06,0.000e+00,6.343e-09,3.971e-06
fifo[0]_5__reg_p,1.2,3.964e-06,0.000e+00,6.327e-09,3.971e-06
fifo[0]_3__reg_p,1.2,3.964e-06,0.000e+00,6.317e-09,3.971e-06
fifo[0]_0__reg_p,1.2,3.964e-06,0.000e+00,6.315e-09,3.971e-06
fifo[2]_4__reg_p,1.2,3.964e-06,0.000e+00,6.343e-09,3.971e-06
fifo[2]_5__reg_p,1.2,3.964e-06,0.000e+00,6.327e-09,3.971e-06
fifo[2]_3__reg_p,1.2,3.964e-06,0.000e+00,6.317e-09,3.971e-06
fifo[2]_0__reg_p,1.2,3.964e-06,0.000e+00,6.315e-09,3.971e-06
over_reg_p,1.2,3.964e-06,0.000e+00,6.258e-09,3.971e-06
fifo[0]_2__reg_p,1.2,3.964e-06,0.000e+00,6.314e-09,3.970e-06
fifo[3]_2__reg_p,1.2,3.964e-06,0.000e+00,6.314e-09,3.970e-06
fifo[3]_4__reg_p,1.2,3.964e-06,0.000e+00,6.343e-09,3.970e-06
fifo[3]_5__reg_p,1.2,3.964e-06,0.000e+00,6.327e-09,3.970e-06
fifo[3]_3__reg_p,1.2,3.964e-06,0.000e+00,6.317e-09,3.970e-06
fifo[3]_0__reg_p,1.2,3.964e-06,0.000e+00,6.315e-09,3.970e-06
SegT1.in_0__reg_p,1.2,3.964e-06,0.000e+00,6.602e-09,3.970e-06
fifo[2]_2__reg_p,1.2,3.964e-06,0.000e+00,6.314e-09,3.970e-06
fifo[1]_2__reg_p,1.2,3.964e-06,0.000e+00,6.314e-09,3.970e-06
buffer_0__reg_p,1.2,3.961e-06,0.000e+00,6.602e-09,3.967e-06
segT1[2]_reg_p_D_OAI32X0P5H7L_Y_B1_AND2X1H7L_Y_A_NOR2X0P5H7L_Y,1.2,3.898e-06,0.000e+00,6.413e-10,3.899e-06
buffer_0__reg_p_D_MUX2X0P5H7L_Y,1.2,3.850e-06,0.000e+00,2.052e-09,3.852e-06
buffer_4__reg_p,1.2,3.741e-06,0.000e+00,6.607e-09,3.748e-06
buffer_1__NOR2BX1P4H7L_AN,1.2,3.714e-06,0.000e+00,1.472e-09,3.716e-06
buffer_5__NOR2BX1P4H7L_AN,1.2,3.712e-06,0.000e+00,1.459e-09,3.713e-06
buffer_2__NOR2BX1P4H7L_AN,1.2,3.708e-06,0.000e+00,1.472e-09,3.709e-06
buffer_7__NOR2BX1P4H7L_AN,1.2,3.700e-06,0.000e+00,1.470e-09,3.702e-06
buffer_4__NOR2BX1P4H7L_AN,1.2,3.657e-06,0.000e+00,1.471e-09,3.658e-06
buffer_6__NOR2BX1P4H7L_AN,1.2,3.584e-06,0.000e+00,1.466e-09,3.586e-06
buffer_8__NOR2BX1P4H7L_AN,1.2,3.561e-06,0.000e+00,1.472e-09,3.563e-06
buffer_8__reg_p,1.2,3.304e-06,0.000e+00,6.604e-09,3.311e-06
buffer_2__reg_p_D_MUX2X0P5H7L_Y,1.2,3.308e-06,0.000e+00,2.066e-09,3.310e-06
buffer_1__reg_p_D_MUX2X0P5H7L_Y,1.2,3.249e-06,0.000e+00,2.070e-09,3.251e-06
fifo[3]_1__MUX4X1P4H7L_A_Y_BUFX7H7L_A,1.2,3.062e-06,0.000e+00,4.979e-09,3.067e-06
segT1[4]_reg_p_D_AOI31X0P5H7L_Y_A2_NAND2X0P5H7L_Y,1.2,2.962e-06,0.000e+00,5.341e-10,2.962e-06
buffer_6__reg_p,1.2,2.818e-06,0.000e+00,6.622e-09,2.825e-06
buffer_5__reg_p,1.2,2.718e-06,0.000e+00,6.647e-09,2.725e-06
segT0[5]_reg_p_D_OAOI211X0P5H7L_Y_B0_AOI31X0P5H7L_Y_B0_NOR2X0P5H7L_Y_B_AOI31X0P5H7L_Y,1.2,2.647e-06,0.000e+00,7.905e-10,2.648e-06
fifo[0]_6__MUX2X1P4H7L_A,1.2,2.575e-06,0.000e+00,2.362e-09,2.577e-06
ps2Neg_NAND4X0P5H7L_C_Y_NOR2X0P5H7L_A,1.2,2.576e-06,0.000e+00,6.146e-10,2.576e-06
SegT1.in_2__reg_p_D_NOR2X0P5H7L_Y_B_XNOR2X0P5H7L_Y,1.2,2.503e-06,0.000e+00,3.089e-09,2.506e-06
ps2Neg_NAND4X0P5H7L_C,1.2,2.499e-06,0.000e+00,2.027e-10,2.499e-06
buffer_7__reg_p_D_MUX2X0P5H7L_Y,1.2,2.483e-06,0.000e+00,2.023e-09,2.485e-06
w_ptr_1__reg_p,1.2,2.376e-06,0.000e+00,6.602e-09,2.383e-06
fifo[3]_3__MUX4X3H7L_A_Y_BUFX5H7L_A,1.2,2.339e-06,0.000e+00,3.377e-09,2.342e-06
fifo[3]_5__MUX4X3H7L_A_Y_BUFX5H7L_A,1.2,2.338e-06,0.000e+00,3.371e-09,2.341e-06
fifo[3]_0__MUX4X3H7L_A_Y_BUFX5H7L_A,1.2,2.338e-06,0.000e+00,3.379e-09,2.341e-06
segT1[5]_reg_p_D_OAOI211X0P5H7L_Y_B0_AOI21X0P5H7L_Y_A1_OAI21X0P5H7L_Y,1.2,2.331e-06,0.000e+00,7.088e-10,2.331e-06
count_3__reg_p_D_AOI21X0P5H7L_Y_A1_AOAI211X0P5H7L_Y,1.2,2.311e-06,0.000e+00,6.153e-10,2.312e-06
fifo[3]_6__MUX2X0P5H7L_A,1.2,2.309e-06,0.000e+00,2.217e-09,2.311e-06
SegT1.in_2__reg_p,1.2,2.285e-06,0.000e+00,6.513e-09,2.292e-06
buffer_9__reg_p,1.2,2.277e-06,0.000e+00,6.626e-09,2.284e-06
SegT0.in_3__reg_p_D_NOR2X0P5H7L_Y_B_XNOR2X0P5H7L_Y,1.2,2.249e-06,0.000e+00,3.089e-09,2.252e-06
buffer_4__reg_p_D_MUX2X0P5H7L_Y,1.2,2.208e-06,0.000e+00,2.032e-09,2.210e-06
SegT0.in_3__reg_p,1.2,2.081e-06,0.000e+00,6.513e-09,2.087e-06
SegT1.in_1__reg_p_D_NOR2X0P5H7L_Y_B_XNOR2X0P5H7L_Y,1.2,2.072e-06,0.000e+00,3.146e-09,2.076e-06
count_2__reg_p_D_NOR2X0P5H7L_Y_B_XOR2X0P5H7L_Y,1.2,1.996e-06,0.000e+00,3.144e-09,1.999e-06
count_2__reg_p,1.2,1.974e-06,0.000e+00,6.503e-09,1.980e-06
buffer_8__reg_p_D_MUX2X0P5H7L_Y,1.2,1.950e-06,0.000e+00,2.039e-09,1.952e-06
segA0_OAI32X0P5H7L_Y_A2_INVX7H7L_A,1.2,1.924e-06,0.000e+00,4.087e-09,1.928e-06
SegT1.in_3__reg_p_D_NOR2X0P5H7L_Y_B_XNOR2X0P5H7L_Y,1.2,1.900e-06,0.000e+00,3.194e-09,1.904e-06
SegT1.in_1__reg_p,1.2,1.858e-06,0.000e+00,6.490e-09,1.864e-06
buffer_3__reg_p_D_MUX2X0P5H7L_Y_S0_NAND3X0P5H7L_Y,1.2,1.790e-06,0.000e+00,3.282e-10,1.790e-06
fifo[3]_4__MUX4X3H7L_A_Y_BUFX3P5H7L_A,1.2,1.729e-06,0.000e+00,2.486e-09,1.732e-06
SegT0.in_2__reg_p_D_NOR2X0P5H7L_Y_B_XOR2X0P5H7L_Y,1.2,1.720e-06,0.000e+00,3.089e-09,1.723e-06
SegT1.in_3__reg_p,1.2,1.716e-06,0.000e+00,6.460e-09,1.722e-06
count_3__reg_p_D_AOI21X0P5H7L_Y_A0_NAND2X0P5H7L_Y_B_OAI2XB1X0P5H7L_Y,1.2,1.696e-06,0.000e+00,1.587e-09,1.698e-06
SegT0.in_2__reg_p,1.2,1.685e-06,0.000e+00,6.513e-09,1.691e-06
