Instance Name,Nominal Voltage,Internal Power,Switch Power,Leakage Power,Total Power
buffer_6__reg_p_D_MUX2X0P5H7L_Y,1.2,1.838e-06,0.000e+00,2.106e-09,1.840e-06
buffer_0__MUX2X0P5H7L_A_S0_NOR4X0P5H7L_Y,1.2,1.828e-06,0.000e+00,4.617e-10,1.829e-06
fifo[7]_1__MUX4X3H7L_A_Y_AOI221X3H7L_B0,1.2,1.825e-06,0.000e+00,1.848e-09,1.827e-06
count_1__reg_p,1.2,1.788e-06,0.000e+00,6.287e-09,1.794e-06
over_NOR4BX0P5H7L_B,1.2,1.754e-06,0.000e+00,1.112e-09,1.756e-06
w_ptr_2__reg_p,1.2,1.690e-06,0.000e+00,6.513e-09,1.696e-06
w_ptr_2__reg_p_D_NOR2X0P5H7L_Y_B_XOR2X0P5H7L_Y,1.2,1.660e-06,0.000e+00,3.089e-09,1.663e-06
fifo[7]_1__MUX4X3H7L_A_Y_AOI221X3H7L_B0_Y_NOR2X0P5H7L_B_Y_OAI22X4H7L_B0,1.2,1.620e-06,0.000e+00,2.399e-09,1.622e-06
count_0__reg_p,1.2,1.590e-06,0.000e+00,6.417e-09,1.596e-06
w_ptr_0__BUFX7H7L_A_Y_BUFX20H7L_A,1.2,1.578e-06,0.000e+00,1.368e-08,1.592e-06
fifo[3]_3__MUX4X3H7L_A_Y_NAND3X3H7L_C_Y_AND2X6H7L_B_Y_BUFX20H7L_A,1.2,1.570e-06,0.000e+00,1.368e-08,1.584e-06
fifo[7]_5__MUX4X3H7L_A_Y_MUXI2X4H7L_A_Y_OAI21X1H7L_A0_Y_AO221X1P4H7L_B0,1.2,1.550e-06,0.000e+00,1.819e-09,1.552e-06
w_ptr_2__OR3X6H7L_C,1.2,1.537e-06,0.000e+00,4.928e-09,1.542e-06
buffer_9__MUX2X0P5H7L_B,1.2,1.527e-06,0.000e+00,2.110e-09,1.529e-06
buffer_4__NOR2BX1P4H7L_AN,1.2,1.523e-06,0.000e+00,1.459e-09,1.524e-06
segA0_AOAI211X1P4H7L_Y_C0_NAND2BX0P5H7L_Y_B_AOI21X1P4H7L_B0_Y_OAI211X6H7L_A1_C0_OAI211X4H7L_Y,1.2,1.482e-06,0.000e+00,1.612e-09,1.484e-06
fifo[7]_2__MUX4X3H7L_A_Y_AOI21BX6H7L_B0N,1.2,1.452e-06,0.000e+00,5.314e-09,1.458e-06
buffer_8__NOR2BX1P4H7L_AN,1.2,1.443e-06,0.000e+00,1.471e-09,1.444e-06
buffer_5__NOR2BX1P4H7L_AN,1.2,1.428e-06,0.000e+00,1.483e-09,1.430e-06
buffer_7__NOR2BX1P4H7L_AN,1.2,1.374e-06,0.000e+00,1.497e-09,1.376e-06
buffer_6__NOR2BX1P4H7L_AN,1.2,1.360e-06,0.000e+00,1.493e-09,1.362e-06
buffer_1__NOR2BX1P4H7L_AN,1.2,1.358e-06,0.000e+00,1.500e-09,1.359e-06
buffer_2__NOR2BX1P4H7L_AN,1.2,1.356e-06,0.000e+00,1.500e-09,1.357e-06
